model,type,speed,Capacity (GB),Form Factor,DRAM Configuration
Samsung M3 93T2953BZ0-CCC 1GB,DDR2,2128.95,1,,
SK Hynix HYMP512S64EP8-Y5 1GB,DDR2,1639.95,1,,
AENEON AET760UD00-370B98X 1GB,DDR2,2191.55,1,,
Transcend Information JM800QSU-1G 1GB,DDR2,2557.5,1,,
Crucial Technology CT12864AC667.M8FJ1 1GB,DDR2,2061.5,1,,
Kingston 9905315-005.A02LF 512MB,DDR2,2389.2,512M,,
Kingston KSD22G8002 2GB,DDR2,2072.7,2,,
Kingston 9965342-013.A00LF 2GB,DDR2,2481.15,2,,
Kingmax Semiconductor KLDE88F-B8K16 2GB,DDR2,2176.4,2,,
Micron Technology 18HTF25672Y-40EA2 2GB,DDR2,2551.7,2,,
Qimonda 64T64020HDL3.7A 512MB,DDR2,2616,512M,,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64BP8-C4 512MB,DDR2,2255.1,512M,,
Samsung M3 78T3354BZ0-CCC 256MB,DDR2,2214.05,256M,,
Kingmax Semiconductor KLCD48F-B8KB5 1GB,DDR2,2417.35,1,,
Crucial Technology wIPVTReeTTU 1GB,DDR2,2380.5,1,,
Samsung M3 78T6553CZ3-CCC 512MB,DDR2,2439.15,512M,,
Hynix Semiconductor (Hyundai Electronics) HYMP325S,DDR2,2561.25,HYMP325S,,
Kreton Corporation 51525xxxx68x45xxxx 1GB,DDR2,2586.6,1,,
Dane-Elec (C Memory) S2D667-064565TG 2GB,DDR2,2722.7,2,,
Micron Technology 8HTF12864HZ-800J1 1GB,DDR2,1985.45,1,,
takeMS International AG BD512TEC916 512MB,DDR2,2428.2,512M,,
OCZ OCZ2RPR1066A1G 1GB,DDR2,2957.1,1,,
ASint Technology B18J5S83DN 1GB,DDR2,1875.35,1,,
Apacer Technology 78.A2G72.9K5 2GB,DDR2,2477.7,2,,
Northern Telecom CA@@@ 512MB,DDR2,2428.75,512M,,
Micron Technology 16HTF25664HZ-667H1 2GB,DDR2,2507.5,2,,
OCZ OCZ26671024VP 1GB,DDR2,2499.25,1,,
Kingston 99U5316-001.A02LF 1GB,DDR2,2442.55,1,,
Kingston HP5188-6049-ELC 1GB,DDR2,2786.85,1,,
Golden Empire CL5-5-5DDR2-667 1GB,DDR2,2592.9,1,,
Patriot Memory (PDP Systems) PSD22G6672S 2GB,DDR2,2515.65,2,,
Kingston KHX5300S2LL/2G 2GB,DDR2,2611.6,2,,
Mushkin 991576 (996576) 1GB,DDR2,3035.15,1,,
Nanya Technology M2Y51H64TU8HB0B-3C 512MB,DDR2,2346.15,512M,,
Transcend Information JM388Q643A-6 1GB,DDR2,2362.2,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP564U,DDR2,2444.1,HYMP564U,,
Corsair CM2X512-5400C4PRO 512MB,DDR2,2191.1,512M,,
Samsung M3 78T6553CZ3-CD5 512MB,DDR2,2330.6,512M,,
takeMS International AG TMS1GB264D083805EV 1GB,DDR2,3102.8,1,,
Kingston 9905295-019.A01LF 1GB,DDR2,1968.85,1,,
Kingston 9905316-005.AH4LF 1GB,DDR2,2542.05,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP112S,DDR2,2324.85,HYMP112S,,
Netlist NL8256421207F-D53M 2GB,DDR2,2620.5,2,,
Swissbit SEU06464D4B71EP-30 512MB,DDR2,2538.95,512M,,
Kingston 9905399-003.A00LF 1GB,DDR2,2406.1,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP125R,DDR2,2491.65,HYMP125R,,
AENEON AET760UD00-30DA98X 1GB,DDR2,2552.75,1,,
Nanya Technology NT2GT64U8HC0BN-3C 2GB,DDR2,2553,2,,
A-DATA Technology DOVE1A0834E 1GB,DDR2,2639.65,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP532U,DDR2,2197.4,HYMP532U,,
SK Hynix HMP125S6EFR8C-Y5 2GB,DDR2,2407.35,2,,
Kingston 99U5316-002.A02LF 1GB,DDR2,2105.15,1,,
SK Hynix HYMP125U64AP8-Y5 2GB,DDR2,2465.95,2,,
Apacer Technology ?????????????????? 512MB,DDR2,2351.7,512M,,
Kingston 99U5315-056.A00LF 1GB,DDR2,3405.1,1,,
Micron Technology 16HTF12864HZ-667G1 1GB,DDR2,1757.5,1,,
A Force Manufacturing Ltd. 128X64K-67E 1GB,DDR2,1987.95,1,,
Netlist NL825642120HF-D53M 2GB,DDR2,2723.25,2,,
Infineon (Siemens) 64T64000HU5A 512MB,DDR2,2476.95,512M,,
Smart Modular SG564568XIA535Z2SE 2GB,DDR2,2514.8,2,,
Elpida EBE51RD8AEFA-4A-E 512MB,DDR2,2511.85,512M,,
Apacer Technology 78.01GAR.9H50C 1GB,DDR2,2364.75,1,,
Apacer Technology 78.A2G75.9L5 2GB,DDR2,2544.35,2,,
Kingston 99U5315-035.A00LF 1GB,DDR2,2333.55,1,,
Transcend Information JM667QSU-2G 2GB,DDR2,2477.55,2,,
Kingston 9905320-018.A00LF 1GB,DDR2,1925.1,1,,
Infineon (Siemens) 72T64000HR5A 512MB,DDR2,2539.9,512M,,
ProMos/Mosel Vitelic V916764K24QBFW-F5 512MB,DDR2,2478.95,512M,,
Micron Technology 16HTF25664AY-667G2 2GB,DDR2,2988.95,2,,
Super Talent MALABS 2GB,DDR2,2619.7,2,,
Nanya Technology M2U51264TU88A0F-3C 1GB,DDR2,2274.95,1,,
SK Hynix HYMP564S64CP6-C4 512MB,DDR2,1667.8,512M,,
SK Hynix HYMP112S64CP6-Y5 1GB,DDR2,2409.4,1,,
Hynix Semiconductor (Hyundai Electronics) ZION-8001GB-A134-R 1GB,DDR2,2710.2,1,,
Nanya Technology NT2GT72U4NA0BV-5A 2GB,DDR2,2585.85,2,,
Kingston 99U5295-011.A00LF 2GB,DDR2,2526.9,2,,
Patriot Memory (PDP Systems) PSD21G66781 1GB,DDR2,2004.35,1,,
SK Hynix HYMP564U64CP8-C4 512MB,DDR2,1731.15,512M,,
takeMS International AG BD1024TEC910A 1GB,DDR2,2574.3,1,,
A-DATA Technology MIQVF1B16 2GB,DDR2,2625.65,2,,
G Skill Intl F2-5300CL4-1GBSA 1GB,DDR2,2852.45,1,,
OCZ OCZ2G9001G 1GB,DDR2,3282.3,1,,
Kingston 9955429-007.A00LF 1GB,DDR2,3022.3,1,,
Patriot Memory (PDP Systems) PSD21G5332 1GB,DDR2,2286.85,1,,
Samsung King 2GB,DDR2,1699.95,2,,
Golden Empire CL4-4-4 DDR2-667 1GB,DDR2,2402.3,1,,
AENEON AET760UD00-370A98X 1GB,DDR2,2478,1,,
Kingmax Semiconductor KSBD48F-A8SG4-SGE 1GB,DDR2,2536.55,1,,
Apacer Technology 75.A73AM.G05 2GB,DDR2,1636.2,2,,
G Skill Intl F2-6400CL5-1GBNT 1GB,DDR2,2189.9,1,,
Swissbit SEU06464F1B21MT-37 512MB,DDR2,2349.6,512M,,
Samsung M3 93T2950BZ3-CCC 1GB,DDR2,2550.95,1,,
Crucial Technology CT25664AC800.C16FH 2GB,DDR2,2443.45,2,,
OCZ OCZ2667512V 512MB,DDR2,2512.15,512M,,
Hynix Semiconductor (Hyundai Electronics) ZION 667-2GB-V011- 2GB,DDR2,2744,2,,
Micron Technology 16HTS25664HY-667H1 2GB,DDR2,2773.55,2,,
Qimonda 64T128020EDL2.5C2 1GB,DDR2,2264.75,1,,
Apacer Technology 78.A2G86.9L5 2GB,DDR2,2812.5,2,,
AENEON AET760UD00-25DS91Z 1GB,DDR2,3363.3,1,,
Xerox MALABS 1GB,DDR2,2332.55,1,,
Nanya Technology NT512T72U89A0FU-5A 512MB,DDR2,2283.2,512M,,
Samsung M3 78T6553EZS-CE6 512MB,DDR2,2319.45,512M,,
Samsung M4 70T5663FB3-CF7 2GB,DDR2,2231.45,2,,
Samsung KBL78T672G2SE6 2GB,DDR2,2806.25,2,,
Samsung M395T5750CZ4-CE65 2GB,DDR2,2072.1,2,,
Nanya Technology M2Y2G64TU8HB0J-3C 2GB,DDR2,2342.6,2,,
Patriot Memory (PDP Systems) PSD21G6672S 1GB,DDR2,2463.3,1,,
Samsung M395T2953CZ4-CE600 1GB,DDR2,1805.5,1,,
Infineon (Siemens) AET660UD00-370B98Z 512MB,DDR2,2332.15,512M,,
SanMax Technologies Inc. SMD-N2G88C1P-6E 2GB,DDR2,1696.95,2,,
takeMS International AG TMS2GB264D083805EV 2GB,DDR2,2607.35,2,,
AENEON AET660UD00-30DA98Z 512MB,DDR2,1693.25,512M,,
Patriot Memory (PDP Systems) PDC21G6400LLK 512MB,DDR2,1893.85,512M,,
Kingston 9905295-055.A00LF 2GB,DDR2,2310.6,2,,
Kingston 99P5403-00&.A0Ls 1GB,DDR2,2391.65,1,,
Micron Technology 8HTF12864AZ-800M1 1GB,DDR2,2614.8,1,,
Qimonda 72T128000HR5B 1GB,DDR2,2675.05,1,,
Samsung M395T5166AZ4-CE61 4GB,DDR2,2033.65,4,,
Samsung M3 78T2953EZ3-CD5 1GB,DDR2,2339.5,1,,
Nanya Technology NT1GT64UH8D0FN-3C 1GB,DDR2,2039.2,1,,
Kingston 9905315-003.A02LF 512MB,DDR2,2006.9,512M,,
AENEON AET760UD00-30DB97C 1GB,DDR2,2640.2,1,,
Elpida EBE21UE8AESA-6E-F 2GB,DDR2,1960.8,2,,
Apacer Technology 78.01G92.9H4 1GB,DDR2,2567.65,1,,
Crucial Technology CT25664AC667.Y16F 2GB,DDR2,2294.85,2,,
Micron Technology 16HTF25664HY-53EE1 2GB,DDR2,2404.8,2,,
Kingston 9905295-042.A00LF 2GB,DDR2,2441.4,2,,
ASint Technology SSY2128M8-JGE1F 1GB,DDR2,2275.15,1,,
Samsung M3 78T6553EZS-CD5 512MB,DDR2,2102.75,512M,,
A-DATA Technology DOKD1A16332 1GB,DDR2,1790.15,1,,
Kingston KHU006-QIA 1GB,DDR2,2026.85,1,,
Apacer Technology 78.01G92. 1GB,DDR2,2283.55,1,,
Crucial Technology CT25664AC667.K16F 2GB,DDR2,2238.3,2,,
Kreton Corporation 516235206681351400 2GB,DDR2,2655.55,2,,
Crucial Technology 53627xxxx68x35xxxx 2GB,DDR2,2337.75,2,,
Transcend Information JM367Q643A-5 512MB,DDR2,2373.95,512M,,
STEC (Silicon Tech) S1024R3NN2QK-I 1GB,DDR2,2338.65,1,,
Hynix Semiconductor (Hyundai Electronics) HMP125S6NFR8C-S6 2GB,DDR2,2698.75,2,,
SpecTek Incorporated CONQUR6672GB-A023- 2GB,DDR2,2600,2,,
Samsung M3 78T6553EZ3-CD5 512MB,DDR2,2543.65,512M,,
Smart Modular SG564288FG8N0IL-Z4 1GB,DDR2,2492.7,1,,
Kreton Corporation 515233204581451400 1GB,DDR2,2475.95,1,,
A-DATA Technology DQPE1A16 1GB,DDR2,2149.1,1,,
Transcend Information TS256MLQ64V5U 2GB,DDR2,2380.05,2,,
Power Quotient International MECEG523PA0102 2GB,DDR2,2421.2,2,,
Centon Electronics MICS38UFB 2GB 2GB,DDR2,2156.75,2,,
A-DATA Technology XXQPE1A16 1GB,DDR2,2467.1,1,,
Samsung M4 70T5663CZ3-CE6 2GB,DDR2,2383.15,2,,
A-DATA Technology DOPE1B163B9 2GB,DDR2,2003.4,2,,
Elpida EBE21RD4ABHA-4A-E 2GB,DDR2,2474,2,,
Micron Technology 16HTS25664HY-667E1 2GB,DDR2,2151,2,,
Kingston 9905295-0 2GB,DDR2,2659.55,2,,
Micron Technology 18HTF12872Y-40EB3 1GB,DDR2,2266.65,1,,
Kingston 99U5315-012.A00LF 512MB,DDR2,2327.5,512M,,
Transcend Information JM388Q643A-8 1GB,DDR2,2571,1,,
Centon Electronics MICS38UXA 2GB 2GB,DDR2,2670.25,2,,
Hynix Semiconductor (Hyundai Electronics) HYMP112S64CP6-Y5 1GB,DDR2,2333.05,1,,
Micron Technology 36HTF25672Y-53EB1 2GB,DDR2,2503.25,2,,
Hynix Semiconductor (Hyundai Electronics) HYMP512R724-E3 1GB,DDR2,2188.9,1,,
Micron Technology 18HTF12872DY-40EA1 1GB,DDR2,2360.8,1,,
Apacer Technology 75.073AA.G05 1GB,DDR2,2839.95,1,,
Mushkin 991501 1GB,DDR2,2395.4,1,,
ASint Technology SSZ2128M8-JGE1F 2GB,DDR2,1884.5,2,,
Kreton Corporation 51625xxxx68x47xxxx 2GB,DDR2,2355.25,2,,
Micron Technology 8HTF12864HDY-800E1 1GB,DDR2,2303.4,1,,
Apacer Technology 78.01GAR.AFL0C 1GB,DDR2,2530.2,1,,
Mushkin 991618 (996618) 2GB,DDR2,2441.25,2,,
Kreton Corporation 51523xxxx58x45xxxx 1GB,DDR2,2493.6,1,,
Samsung M395T6553CZD-CD500 512MB,DDR2,1847.2,512M,,
takeMS International AG TMS1GB264D081805KV 1GB,DDR2,2956.6,1,,
Micron Technology 36HTF51272Y-40EE1 4GB,DDR2,2537.35,4,,
Samsung M4 70T2953EZ3-CE6 1GB,DDR2,2466.35,1,,
Nanya Technology M2Y1G64TU8HB4B-3C 1GB,DDR2,2379.15,1,,
Qimonda 72T512022ER5B 4GB,DDR2,2099.45,4,,
Nanya Technology NT1GT64UH8C0FN-3C 1GB,DDR2,2018.1,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP512S,DDR2,2286.55,HYMP512S,,
ProMos/Mosel Vitelic V916764B24QBFW-E4 512MB,DDR2,2482.3,512M,,
Kingmax Semiconductor KLCC28F-A8KB5 512MB,DDR2,2079.4,512M,,
Transcend Information JM2GDDR2-6K 1GB,DDR2,1989.35,1,,
Micron Technology 16HTF12864AY-53ED4 1GB,DDR2,2239.75,1,,
Crucial Technology CT25664AC667.C16FH 2GB,DDR2,2370.55,2,,
Nanya Technology NT512T64U88A0F-5A 512MB,DDR2,2360.55,512M,,
Kingston 99U5431-005.A00LF 512MB,DDR2,2034.8,512M,,
Patriot Memory (PDP Systems) PSA22G800ICDS 2GB,DDR2,1819,2,,
Kingston 9905316-017.A00LF 2GB,DDR2,2644.95,2,,
Micron Technology 16HTF12864AY-53EB1 1GB,DDR2,2088.75,1,,
Qimonda 64T128021EDL3SB2 1GB,DDR2,2165.1,1,,
AENEON AET760SD00-30DB97X 1GB,DDR2,2468.65,1,,
Transcend Information JM533QLJ-1G 1GB,DDR2,2405,1,,
Ramaxel Technology RML1520MJ48D7F-800 1GB,DDR2,2842.75,1,,
Crucial Technology CT12864AA667.M8FE 1GB,DDR2,2801.25,1,,
AENEON AET660UD00-370A97X 512MB,DDR2,2448.85,512M,,
Micron Technology 16HTF25664AY-80EG1 2GB,DDR2,1392.45,2,,
Kingston KY9530-QAB 1GB,DDR2,2273.85,1,,
Kreton Corporation 51529xxxx56x35xxxx 1GB,DDR2,1840.25,1,,
Micron Technology 9HTF6472AY-667D4 512MB,DDR2,1949.3,512M,,
Hynix Semiconductor (Hyundai Electronics) DMP112U6,DDR2,2768.8,DMP112U6,,
AENEON AET860UD00-30DC08X 2GB,DDR2,2358.9,2,,
Dane-Elec (C Memory) D2D667-064565TG 2GB,DDR2,2580.5,2,,
Visipro. P1G88U1-S6H 1GB,DDR2,2868.2,1,,
Hynix Semiconductor (Hyundai Electronics) DNH 2GB,DDR2,2677.85,2,,
Infineon (Siemens) 72T256220HR5A 2GB,DDR2,2132.15,2,,
ProMos/Mosel Vitelic V916764B24QCFW-F5 512MB,DDR2,1992.25,512M,,
Micron Technology 16HTF25664HY-667G1 2GB,DDR2,2135.5,2,,
A-DATA Technology ADOVF1B163BEG 2GB,DDR2,2864.25,2,,
MDT Technologies GmbH MDT 512M DDR2-66 512MB,DDR2,2459.7,512M,,
Elpida EBE51RD8ABFA-4A-E 512MB,DDR2,2391.2,512M,,
Elpida EBE11FD8AGFD-6E-E 1GB,DDR2,1845.4,1,,
Crucial Technology CT12864AC800.K8F8 1GB,DDR2,2538.2,1,,
Micron Technology 8HTF12864AY-667G1 1GB,DDR2,2212.45,1,,
Samsung M4 70T2864AZ3-CE6 1GB,DDR2,2481.6,1,,
Nanya Technology M2N2G64TU8HD0B-AC 2GB,DDR2,2672.35,2,,
ProMos/Mosel Vitelic V916765G24QCFW-F5 1GB,DDR2,2203.6,1,,
Elpida EBE11UD8AGUA-6E-E 1GB,DDR2,2451.5,1,,
Qimonda 64T64000EU2.5B2 512MB,DDR2,2643.7,512M,,
Samsung M4 70T2864DZ3-CE6 1GB,DDR2,2209.5,1,,
takeMS International AG TMS1GB264D082805CP 1GB,DDR2,1888.75,1,,
Protocol Engines MLLSE 667 2GB 2GB,DDR2,2299.65,2,,
Qimonda 64T128021HDL3SB 1GB,DDR2,2228.15,1,,
Transcend Information TS128MFB72V6J-T 1GB,DDR2,1800.6,1,,
OCZ OCZ26671024VSO 1GB,DDR2,2120.85,1,,
Ramaxel Technology RMN1150EC48D7F-667 1GB,DDR2,2270.6,1,,
Apacer Technology 78.01G66.9M4 1GB,DDR2,1703.2,1,,
Crucial Technology CT12864AA800.M8VFG 1GB,DDR2,2756.9,1,,
Elpida EBE10UE8ACFA-8G-E 1GB,DDR2,2362.55,1,,
Kingston 9905295-038.B00LF 1GB,DDR2,2029.95,1,,
Micron Technology 16HTF25664AY-53EA1 2GB,DDR2,2387.7,2,,
Nanya Technology NT1GT64U8HB0BN-37B 1GB,DDR2,2167.4,1,,
Qimonda 64T64000HU3.7B 512MB,DDR2,1924.1,512M,,
Nanya Technology NT1GT64U8HB0BY-37B 1GB,DDR2,2213.3,1,,
ASint Technology WLZ2128M8-JGE3B 2GB,DDR2,2070.9,2,,
Kingston 9905295-066.A00LF 1GB,DDR2,2159.4,1,,
G Skill Intl F2-5300CL5-2GBSQ 2GB,DDR2,2265.15,2,,
OCZ OCZ2V8001G.SYX 1GB,DDR2,2697.5,1,,
A-DATA Technology SCOPE1B163BZ 2GB,DDR2,2305.9,2,,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64EP6-Y5 512MB,DDR2,2249,512M,,
Kreton Corporation 515231220581351400 1GB,DDR2,2385.2,1,,
Nanya Technology M2N1G64TU8HB4B-3C 1GB,DDR2,2149.75,1,,
Corsair VS1GB800D2 1GB,DDR2,3020.85,1,,
Transcend Information TS64MSQ64V6J 512MB,DDR2,2533.8,512M,,
Qimonda 64T256022EDL3SB 2GB,DDR2,2018.8,2,,
Klic 256M6416U48TD2J-25 2GB,DDR2,2873.3,2,,
Hynix Semiconductor (Hyundai Electronics) ZION 800,DDR2,1528.5,800,,
Hynix Semiconductor (Hyundai Electronics) HYMP512F72BP8N2-C4 1GB,DDR2,1718.55,1,,
A-DATA Technology DOPE1A16332 1GB,DDR2,2039.9,1,,
Nanya Technology M2Y1G64TU8HA0B-37B 1GB,DDR2,2352.3,1,,
SK Hynix HYMP564S64CP6-Y5 512MB,DDR2,1803.15,512M,,
A-DATA Technology XXOPE1A16332 1GB,DDR2,1826,1,,
Samsung M3 91T2953BG0-CD5 1GB,DDR2,1786.1,1,,
Kingmax Semiconductor KLDC28F-A8KB5 512MB,DDR2,1831.7,512M,,
Samsung M3 78T6553BZ0-KCC 512MB,DDR2,2185.95,512M,,
Nanya Technology NT1GT72U4PA0BV-5A 1GB,DDR2,2408.7,1,,
Micron Technology 8HTF12864HDZ-800G1 1GB,DDR2,2098.75,1,,
Micron Technology 9HTF12872AY-667G1 1GB,DDR2,2529.4,1,,
Positivo Informatica Ltd 78.0GA0.9LL 1GB,DDR2,2564.85,1,,
Ramaxel Technology RML1520EG38D6W-667 512MB,DDR2,2132.35,512M,,
Samsung M4 70T5663E 2GB,DDR2,1345.5,2,,
A-DATA Technology ADOVF1A083FE 1GB,DDR2,2225.3,1,,
Kingston 9905315-005.A01LF 512MB,DDR2,2160.25,512M,,
Kingston 9905315-087.A00LF 512MB,DDR2,2283.9,512M,,
MDT Technologies GmbH MDT 512M DDR2-53 512MB,DDR2,2054.9,512M,,
Kingston KK5314-PSG37 512MB,DDR2,1744.55,512M,,
Kingston CRUCIAL-2GB667 2GB,DDR2,1353.1,2,,
Micron Technology 8HTF6464AY-53ED7 512MB,DDR2,2074.45,512M,,
Kingmax Semiconductor KLDD48F-B8KW6 1GB,DDR2,2511.95,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP532U64CP6-C4 256MB,DDR2,1761.85,256M,,
Smart Modular SG564288FG8N6IL-Z1 1GB,DDR2,2496.8,1,,
Corsair VS512MB533D2 512MB,DDR2,2264.95,512M,,
takeMS International AG TMS1GB264C081665AP 1GB,DDR2,2471.15,1,,
Kingston 9905295-081.A00LF 2GB,DDR2,2028.8,2,,
Kreton Corporation 51728xxxx78x47xxxx 4GB,DDR2,2307.65,4,,
Micron Technology 18HTF12872AY-53EB1 1GB,DDR2,1884.3,1,,
Buffalo (Formerly Melco) D2P667-2GME 2GB,DDR2,2133.65,2,,
Nanya Technology NT1GT64U8HB0BN-3C 1GB,DDR2,2272.4,1,,
Elpida EBE11UD8AGWA-5C-E 1GB,DDR2,2258.85,1,,
Micron Technology 16HTF12864HY-667B3 1GB,DDR2,2002.6,1,,
Kingston KHX6400S2LL/1G 1GB,DDR2,1782.4,1,,
Qimonda 72T128000HR5A 1GB,DDR2,2053.3,1,,
Unifosa Corporation GU332G0ALEPR8H2C6F 2GB,DDR2,2030.55,2,,
A Force Manufacturing Ltd. 128X64M-67E 1GB,DDR2,2379.05,1,,
Kingmax Semiconductor KLDD48F-B8NU5 1GB,DDR2,2304.25,1,,
Crucial Technology CT25664AC667.M16FJ 2GB,DDR2,2060.35,2,,
Samsung M3 93T5750CZ3-CCC 2GB,DDR2,2353.25,2,,
Kreton Corporation 535245521581350800 1GB,DDR2,1772.95,1,,
Kingston HP395317-531-NAB 512MB,DDR2,2342.7,512M,,
Elpida EBE11UD8AGSA-6E-E 1GB,DDR2,1881.85,1,,
Kingston KHX5300S2LL/1G 1GB,DDR2,2158.6,1,,
Transcend Information JM488Q643A-6 1GB,DDR2,1830.85,1,,
Transcend Information TS256MFB72V6K-T 2GB,DDR2,2026.9,2,,
Nanya Technology M2Y1G64TU88G7B-AC 1GB,DDR2,1851.4,1,,
Nanya Technology NT2GTT64U88B0UN-3C 2GB,DDR2,2453.95,2,,
ProMos/Mosel Vitelic V916765G24QBFW-F5 1GB,DDR2,2221.55,1,,
Kingston ACR128X64D2U800C6L 1GB,DDR2,1996.05,1,,
COS Memory AG extreMEmory 512MB,DDR2,1796.65,512M,,
takeMS International AG TMS2GB264D081805CH 2GB,DDR2,1674.05,2,,
Micron Technology 8HTF6464HDY-667B3 512MB,DDR2,2324.75,512M,,
Goldenmars Technology Inc. GMT20028SOX825-667 2GB,DDR2,2437,2,,
Ramaxel Technology RML1650LA38D6F-667 512MB,DDR2,2403.1,512M,,
Kingston 99U5315-028.A00LF 512MB,DDR2,1712.7,512M,,
Swissbit SEN06464D1B71EP-30 512MB,DDR2,1694,512M,,
Nanya Technology NT512T64UH8B0FN-3C 512MB,DDR2,1969.55,512M,,
Nanya Technology NT512T64U88B0BY-3C 512MB,DDR2,2077,512M,,
Kingston 99U5295-013.A00LF 2GB,DDR2,2357.75,2,,
takeMS International AG TMS2GS264D082665EP 2GB,DDR2,1912.05,2,,
Nanya Technology NT1GT64U8HA0BN-3C 1GB,DDR2,2161.25,1,,
Corsair VS1GSDS800D2 1GB,DDR2,1646.25,1,,
Kingmax Semiconductor KSCE88F-B8EB5 2GB,DDR2,2255.5,2,,
Apacer Technology 78.02G72.9K2 1GB,DDR2,1878.7,1,,
Micron Technology 16HTF6464AY-40EB2 512MB,DDR2,2214.7,512M,,
Crucial Technology wPSTTRegVHH 2GB,DDR2,2019.1,2,,
Nanya Technology NT512T64UH8B0FN-37 512MB,DDR2,1594.1,512M,,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64P8-E3 512MB,DDR2,2291.4,512M,,
Kingmax Semiconductor KLBD48F-A8KL4 1GB,DDR2,2232.85,1,,
Kingmax Semiconductor KLCD48F-B8KW5 1GB,DDR2,2154.95,1,,
Kingston 9905295-045.A01LF 2GB,DDR2,2204.6,2,,
Qimonda 64T64020HDL3SB 512MB,DDR2,2011.65,512M,,
Samsung M3 78 1GB,DDR2,2029.7,1,,
Nanya Technology M2Y51264TU88B0B-3C 512MB,DDR2,2440.65,512M,,
Kingston 9905295-018.A00LF 1GB,DDR2,1924.85,1,,
Kingmax Semiconductor KLCD48F-B8KB5Y 1GB,DDR2,2607.8,1,,
Samsung M4 70T6464QZ3-CE6 512MB,DDR2,1785.9,512M,,
G Skill Intl F2-5300PHU1-1GBSA 1GB,DDR2,1781.1,1,,
Kingston 99U5295-014.A00LF 2GB,DDR2,2566.1,2,,
Micron Technology 16HTF12864HY-53EB3 1GB,DDR2,2260.45,1,,
Kingston 9905431-007.A00LF 512MB,DDR2,1950.45,512M,,
Kreton Corporation 515230120581350000 1GB,DDR2,2397.2,1,,
A-DATA Technology DQPE1A08 1GB,DDR2,2318.65,1,,
Infineon (Siemens) 72T128020HR5A 1GB,DDR2,2296.95,1,,
Kingston 99U5293-016.A00LF 1GB,DDR2,1545.5,1,,
Kingston 9905260-001.C02LF 512MB,DDR2,2404.45,512M,,
Apacer Technology 78.01GA0.9K5?????? 1GB,DDR2,1851.2,1,,
Kingmax Semiconductor KSDD48F-B8NU5 1GB,DDR2,1652.9,1,,
Crucial Technology LX12864AC800.M8FG 1GB,DDR2,2163.65,1,,
Transcend Information JM667QSU-1G 1GB,DDR2,1918.35,1,,
Samsung M4 70T2953CZ3-CE6 1GB,DDR2,2067.05,1,,
Samsung M396T1G60QJ4-CF68 8GB,DDR2,1567.7,8,,
Kingston 9905295-008.B00LF 1GB,DDR2,1833.9,1,,
A-DATA Technology DOPE1A16333 1GB,DDR2,2197.15,1,,
Nanya Technology M2Y1G64TU88D4B-AC 1GB,DDR2,2266.65,1,,
TwinMOS 8DHT3MK8-HATP 2GB,DDR2,2334.7,2,,
Kingston 9905295-015.A00LF 1GB,DDR2,1927.8,1,,
Kingston 9905295-015.B00LF 1GB,DDR2,2128.75,1,,
Smart Modular SG564283FG8NWKFSQR 1GB,DDR2,1720.8,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP512S64BP8-Y5 1GB,DDR2,2107.6,1,,
A Force Manufacturing Ltd. 256X72M-80F 2GB,DDR2,1762.05,2,,
Patriot Memory (PDP Systems) PSD22G5332 2GB,DDR2,2108.75,2,,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64BP6-Y5 512MB,DDR2,1835.6,512M,,
Samsung M3 93T2950BG0-CCC 1GB,DDR2,2173.9,1,,
Hynix Semiconductor (Hyundai Electronics) HYMP564U64CP8-C4 512MB,DDR2,2091.45,512M,,
Elpida EBE51RD8AGFA-4A-E 512MB,DDR2,2042.65,512M,,
SK Hynix HYMP564U64CP8-Y5 512MB,DDR2,2567,512M,,
Positivo Informatica Ltd 78.01G9O.9K5 1GB,DDR2,2342.15,1,,
A Force Manufacturing Ltd. 256X64M-53D 2GB,DDR2,1742.75,2,,
Kingston 9905295-024.B00LF 1GB,DDR2,2210.55,1,,
Hynix Semiconductor (Hyundai Electronics) HMP112S6NFR8C-S6 1GB,DDR2,1320.3,1,,
Smart Modular SG564568FG8NWJFSFR 2GB,DDR2,1405.2,2,,
Nanya Technology M2N2G64TU8HD5B-3C 2GB,DDR2,2133.85,2,,
Hynix Semiconductor (Hyundai Electronics) HYMP564S64CP6-Y5 512MB,DDR2,2065.5,512M,,
Samsung M3 91T2953CZ3-CD5 1GB,DDR2,2043.85,1,,
Samsung M395T5160FB4-CF7 4GB,DDR2,2592.35,4,,
A-DATA Technology NYQVE0A16 1GB,DDR2,2287.9,1,,
Samsung M3 93T5660AZ3-CCC 2GB,DDR2,2150.05,2,,
G Skill Intl F2-5400PHU1-1GBSA 1GB,DDR2,1621.2,1,,
